date,datetime_utc,station_name,location_id,pm25_mean,pm25_median,pm25_max,pm25_min,pm25_p02,pm25_p98,coverage_pct,obs_count,year,month,dayofweek,quarter,season,is_psbb,psbb_phase,temp_max,temp_min,temp_mean,precipitation,windspeed_max,wind_direction,humidity_mean,is_rainy
2021-01-27,2021-01-26 17:00:00+00:00,Jakarta Central,8637.0,11.166666666666666,9.0,24.0,3.0,3.46,24.0,100.0,24.0,2021,1,2,1,wet,False,none,27.03,25.1,25.91,7.79,5.95,270.3,90.26,True
2021-01-28,2021-01-27 17:00:00+00:00,Jakarta Central,8637.0,11.541666666666666,12.0,25.0,0.0,0.0,24.54,100.0,24.0,2021,1,3,1,wet,False,none,27.26,24.48,25.7,23.07,6.9,278.2,89.78,True
2021-01-29,2021-01-28 17:00:00+00:00,Jakarta Central,8637.0,13.291666666666666,12.5,23.0,8.0,8.46,22.54,100.0,24.0,2021,1,4,1,wet,False,none,28.39,24.51,26.3,18.55,7.14,289.0,85.29,True
2021-01-30,2021-01-29 17:00:00+00:00,Jakarta Central,8637.0,12.875,13.0,29.0,7.0,7.0,25.319999999999993,100.0,24.0,2021,1,5,1,wet,False,none,27.78,25.22,26.21,23.83,8.32,310.6,87.02,True
2021-01-31,2021-01-30 17:00:00+00:00,Jakarta Central,8637.0,26.875,25.5,64.0,11.0,11.0,62.62,100.0,24.0,2021,1,6,1,wet,False,none,27.73,25.29,26.39,18.5,6.97,305.8,88.03,True
2021-02-01,2021-01-31 17:00:00+00:00,Jakarta Central,8637.0,,84.0,89.0,44.0,45.54,88.44,33.0,8.0,2021,2,0,1,wet,False,none,27.63,25.32,26.4,13.66,6.42,308.9,89.52,True
2021-02-02,2021-02-01 17:00:00+00:00,Jakarta Central,8637.0,,12.0,22.0,4.0,4.6,22.0,67.0,16.0,2021,2,1,1,wet,False,none,27.36,25.54,26.41,51.32,6.98,307.0,90.33,True
2021-02-03,2021-02-02 17:00:00+00:00,Jakarta Central,8637.0,10.958333333333334,9.5,23.0,5.0,5.0,22.54,100.0,24.0,2021,2,2,1,wet,False,none,26.94,25.42,26.09,52.49,6.14,313.4,91.22,True
2021-02-04,2021-02-03 17:00:00+00:00,Jakarta Central,8637.0,18.25,15.5,33.0,8.0,8.0,32.54,100.0,24.0,2021,2,3,1,wet,False,none,27.57,25.45,26.43,15.45,6.91,320.1,89.18,True
2021-02-05,2021-02-04 17:00:00+00:00,Jakarta Central,8637.0,12.541666666666666,12.0,17.0,5.0,5.46,17.0,100.0,24.0,2021,2,4,1,wet,False,none,27.98,25.38,26.65,22.27,7.57,320.6,87.13,True
2021-02-06,2021-02-05 17:00:00+00:00,Jakarta Central,8637.0,12.25,12.5,16.0,7.0,7.46,15.54,100.0,24.0,2021,2,5,1,wet,False,none,28.11,26.12,26.98,34.36,7.05,330.1,88.04,True
2021-02-07,2021-02-06 17:00:00+00:00,Jakarta Central,8637.0,9.958333333333334,10.0,16.0,5.0,5.0,15.079999999999998,100.0,24.0,2021,2,6,1,wet,False,none,27.63,26.26,26.89,49.89,7.48,327.6,89.5,True
2021-02-08,2021-02-07 17:00:00+00:00,Jakarta Central,8637.0,51.916666666666664,13.0,985.0,3.0,3.0,540.1799999999992,100.0,24.0,2021,2,0,1,wet,False,none,27.7,25.84,26.84,27.3,6.54,321.9,89.23,True
2021-02-09,2021-02-08 17:00:00+00:00,Jakarta Central,8637.0,20.625,16.5,38.0,12.0,12.0,37.54,100.0,24.0,2021,2,1,1,wet,False,none,27.68,25.68,26.68,45.6,5.72,314.2,90.97,True
2021-02-10,2021-02-09 17:00:00+00:00,Jakarta Central,8637.0,15.625,13.5,38.0,7.0,7.46,34.779999999999994,100.0,24.0,2021,2,2,1,wet,False,none,28.77,25.36,26.97,12.34,5.63,263.7,88.13,True
2021-02-11,2021-02-10 17:00:00+00:00,Jakarta Central,8637.0,15.041666666666666,14.0,39.0,2.0,2.46,37.62,100.0,24.0,2021,2,3,1,wet,False,none,29.46,25.38,27.3,1.98,4.88,259.7,86.8,True
2021-02-12,2021-02-11 17:00:00+00:00,Jakarta Central,8637.0,16.125,15.0,25.0,7.0,7.92,24.54,100.0,24.0,2021,2,4,1,wet,False,none,27.96,25.12,26.42,7.8,4.04,281.9,89.0,True
2021-02-13,2021-02-12 17:00:00+00:00,Jakarta Central,8637.0,14.833333333333334,14.0,27.0,9.0,9.46,25.159999999999997,100.0,24.0,2021,2,5,1,wet,False,none,27.78,25.44,26.61,7.04,5.29,311.0,88.55,True
2021-02-14,2021-02-13 17:00:00+00:00,Jakarta Central,8637.0,18.708333333333332,13.0,53.0,9.0,9.0,48.39999999999999,100.0,24.0,2021,2,6,1,wet,False,none,27.6,25.95,26.58,8.63,6.79,331.9,89.48,True
2021-02-15,2021-02-14 17:00:00+00:00,Jakarta Central,8637.0,,21.0,40.0,11.0,11.28,39.019999999999996,33.0,8.0,2021,2,0,1,wet,False,none,27.22,25.92,26.46,104.93,5.19,334.8,90.39,True
2021-02-16,2021-02-15 17:00:00+00:00,Jakarta Central,8637.0,,17.5,45.0,9.0,9.0,42.89999999999999,67.0,16.0,2021,2,1,1,wet,False,none,27.4,25.57,26.45,20.56,5.7,332.6,89.76,True
2021-02-17,2021-02-16 17:00:00+00:00,Jakarta Central,8637.0,25.347826086956523,23.0,50.0,3.0,3.0,49.12,100.0,24.0,2021,2,2,1,wet,False,none,27.86,25.08,26.3,18.22,3.78,264.9,88.18,True
2021-02-18,2021-02-17 17:00:00+00:00,Jakarta Central,8637.0,20.083333333333332,21.5,36.0,6.0,6.46,34.16,100.0,24.0,2021,2,3,1,wet,False,none,28.58,24.8,26.37,17.6,5.3,281.1,86.29,True
2021-02-19,2021-02-18 17:00:00+00:00,Jakarta Central,8637.0,,13.0,36.0,7.0,7.32,33.12,71.0,17.0,2021,2,4,1,wet,False,none,27.01,25.25,25.88,71.22,8.07,325.9,89.82,True
2021-02-20,2021-02-19 17:00:00+00:00,Jakarta Central,8637.0,,13.0,19.0,10.0,10.22,19.0,50.0,12.0,2021,2,5,1,wet,False,none,27.26,25.19,26.23,20.33,6.35,320.0,88.15,True
2021-02-21,2021-02-20 17:00:00+00:00,Jakarta Central,8637.0,16.458333333333332,14.0,34.0,8.0,8.0,32.62,100.0,24.0,2021,2,6,1,wet,False,none,27.7,25.73,26.56,7.55,4.59,317.7,86.95,True
2021-02-22,2021-02-21 17:00:00+00:00,Jakarta Central,8637.0,30.125,20.5,78.0,8.0,8.92,78.0,100.0,24.0,2021,2,0,1,wet,False,none,28.11,25.67,26.74,8.0,4.29,322.6,87.36,True
2021-02-23,2021-02-22 17:00:00+00:00,Jakarta Central,8637.0,28.291666666666668,25.0,60.0,9.0,10.84,54.01999999999999,100.0,24.0,2021,2,1,1,wet,False,none,28.76,25.28,26.9,10.14,4.97,259.6,86.44,True
2021-02-24,2021-02-23 17:00:00+00:00,Jakarta Central,8637.0,11.416666666666666,9.5,20.0,4.0,4.46,20.0,100.0,24.0,2021,2,2,1,wet,False,none,28.41,25.17,26.56,13.55,6.61,260.2,87.21,True
2021-02-25,2021-02-24 17:00:00+00:00,Jakarta Central,8637.0,21.041666666666668,20.0,32.0,14.0,14.92,30.159999999999997,100.0,24.0,2021,2,3,1,wet,False,none,28.17,25.43,26.72,14.34,6.53,309.2,87.4,True
2021-02-26,2021-02-25 17:00:00+00:00,Jakarta Central,8637.0,16.666666666666668,16.0,38.0,5.0,5.92,36.16,100.0,24.0,2021,2,4,1,wet,False,none,27.44,26.0,26.8,22.77,5.48,331.3,89.99,True
2021-02-27,2021-02-26 17:00:00+00:00,Jakarta Central,8637.0,,50.5,65.0,41.0,41.54,65.0,42.0,10.0,2021,2,5,1,wet,False,none,28.77,25.85,27.25,7.51,2.97,357.8,84.6,True
2021-02-28,2021-02-27 17:00:00+00:00,Jakarta Central,8637.0,,12.5,54.0,6.0,6.52,51.92,58.0,14.0,2021,2,6,1,wet,False,none,29.53,25.54,27.33,8.38,3.91,216.8,84.55,True
2021-03-01,2021-02-28 17:00:00+00:00,Jakarta Central,8637.0,26.708333333333332,22.0,47.0,10.0,10.0,47.0,100.0,24.0,2021,3,0,1,wet,False,none,29.98,24.72,27.33,7.42,3.7,270.4,82.78,True
2021-03-02,2021-03-01 17:00:00+00:00,Jakarta Central,8637.0,25.791666666666668,23.0,51.0,8.0,8.46,51.0,100.0,24.0,2021,3,1,1,wet,False,none,27.88,26.05,26.89,18.09,5.91,337.0,86.24,True
2021-03-03,2021-03-02 17:00:00+00:00,Jakarta Central,8637.0,,57.5,69.0,13.0,13.14,68.86,33.0,8.0,2021,3,2,1,wet,False,none,28.2,24.98,26.68,12.0,4.0,307.2,86.03,True
2021-03-04,2021-03-03 17:00:00+00:00,Jakarta Central,8637.0,,38.5,53.0,14.0,14.6,51.8,67.0,16.0,2021,3,3,1,wet,False,none,29.28,25.33,27.15,16.04,2.63,311.5,82.98,True
2021-03-05,2021-03-04 17:00:00+00:00,Jakarta Central,8637.0,33.708333333333336,38.5,51.0,9.0,9.0,50.08,100.0,24.0,2021,3,4,1,wet,False,none,29.23,26.29,27.48,9.12,4.12,356.5,82.71,True
2021-03-06,2021-03-05 17:00:00+00:00,Jakarta Central,8637.0,37.583333333333336,42.0,73.0,10.0,10.92,73.0,100.0,24.0,2021,3,5,1,wet,False,none,28.73,26.17,27.09,15.64,3.73,337.2,86.72,True
2021-03-07,2021-03-06 17:00:00+00:00,Jakarta Central,8637.0,52.5,51.0,109.0,12.0,12.92,101.63999999999999,100.0,24.0,2021,3,6,1,wet,False,none,28.1,25.57,26.5,14.44,4.44,289.9,88.09,True
2021-03-08,2021-03-07 17:00:00+00:00,Jakarta Central,8637.0,23.208333333333332,21.0,45.0,7.0,9.3,42.699999999999996,100.0,24.0,2021,3,0,1,wet,False,none,27.75,24.96,26.1,10.47,5.61,264.0,88.08,True
2021-03-09,2021-03-08 17:00:00+00:00,Jakarta Central,8637.0,19.91304347826087,16.0,40.0,9.0,10.32,38.239999999999995,96.0,23.0,2021,3,1,1,wet,False,none,27.69,25.15,26.29,9.99,4.21,299.5,87.52,True
2021-03-10,2021-03-09 17:00:00+00:00,Jakarta Central,8637.0,74.0,16.5,985.0,7.0,9.280000000000001,642.2400000000009,83.0,20.0,2021,3,2,1,wet,False,none,27.62,25.18,26.36,17.04,5.46,344.9,88.5,True
2021-03-11,2021-03-10 17:00:00+00:00,Jakarta Central,8637.0,14.541666666666666,15.0,21.0,7.0,7.0,20.54,100.0,24.0,2021,3,3,1,wet,False,none,27.02,25.54,26.27,17.42,7.93,327.3,88.12,True
2021-03-12,2021-03-11 17:00:00+00:00,Jakarta Central,8637.0,28.166666666666668,23.5,48.0,13.0,13.46,47.54,100.0,24.0,2021,3,4,1,wet,False,none,28.41,25.56,26.96,24.55,4.08,284.8,84.11,True
2021-03-13,2021-03-12 17:00:00+00:00,Jakarta Central,8637.0,19.333333333333332,19.5,39.0,12.0,13.38,31.639999999999986,100.0,24.0,2021,3,5,1,wet,False,none,28.52,25.14,26.72,37.51,4.11,269.6,85.4,True
2021-03-14,2021-03-13 17:00:00+00:00,Jakarta Central,8637.0,21.208333333333332,20.0,34.0,9.0,9.0,34.0,100.0,24.0,2021,3,6,1,wet,False,none,28.38,25.02,26.62,75.08,4.77,271.7,86.83,True
2021-03-15,2021-03-14 17:00:00+00:00,Jakarta Central,8637.0,39.375,39.0,63.0,21.0,21.0,61.62,100.0,24.0,2021,3,0,1,wet,False,none,28.24,24.86,26.56,22.56,2.66,280.9,83.26,True
2021-03-16,2021-03-15 17:00:00+00:00,Jakarta Central,8637.0,42.875,41.0,75.0,23.0,23.0,73.62,100.0,24.0,2021,3,1,1,wet,False,none,29.05,25.06,27.07,16.73,3.92,266.4,82.36,True
2021-03-17,2021-03-16 17:00:00+00:00,Jakarta Central,8637.0,50.458333333333336,50.5,88.0,24.0,24.46,86.16,100.0,24.0,2021,3,2,1,wet,False,none,29.7,25.3,27.68,8.07,4.11,253.8,77.9,True
2021-03-18,2021-03-17 17:00:00+00:00,Jakarta Central,8637.0,65.33333333333333,58.0,121.0,40.0,43.22,109.95999999999998,100.0,24.0,2021,3,3,1,wet,False,none,29.26,26.11,27.61,4.58,3.33,299.7,80.89,True
2021-03-19,2021-03-18 17:00:00+00:00,Jakarta Central,8637.0,39.541666666666664,39.5,63.0,24.0,24.0,57.93999999999999,100.0,24.0,2021,3,4,1,wet,False,none,29.1,25.92,27.39,6.03,3.36,262.4,82.99,True
2021-03-20,2021-03-19 17:00:00+00:00,Jakarta Central,8637.0,34.041666666666664,28.0,74.0,15.0,15.0,68.47999999999999,100.0,24.0,2021,3,5,1,wet,False,none,30.1,25.55,27.5,2.62,4.7,266.3,82.76,True
2021-03-21,2021-03-20 17:00:00+00:00,Jakarta Central,8637.0,21.625,22.0,33.0,7.0,7.46,32.08,100.0,24.0,2021,3,6,1,wet,False,none,29.77,25.74,27.62,2.12,4.35,252.9,84.44,True
2021-03-22,2021-03-21 17:00:00+00:00,Jakarta Central,8637.0,19.041666666666668,19.5,30.0,8.0,8.0,28.619999999999997,100.0,24.0,2021,3,0,1,wet,False,none,28.88,25.66,27.14,3.64,4.89,261.9,85.95,True
2021-03-23,2021-03-22 17:00:00+00:00,Jakarta Central,8637.0,15.666666666666666,16.0,20.0,10.0,10.92,20.0,100.0,24.0,2021,3,1,1,wet,False,none,29.75,25.44,27.44,4.07,3.7,257.7,84.05,True
2021-03-24,2021-03-23 17:00:00+00:00,Jakarta Central,8637.0,52.458333333333336,11.5,985.0,4.0,4.46,543.8599999999992,100.0,24.0,2021,3,2,1,wet,False,none,30.36,24.74,27.43,3.38,5.1,235.1,83.1,True
2021-03-25,2021-03-24 17:00:00+00:00,Jakarta Central,8637.0,15.708333333333334,15.0,33.0,9.0,9.0,27.93999999999999,100.0,24.0,2021,3,3,1,wet,False,none,28.9,25.65,27.06,7.46,4.67,266.4,87.95,True
2021-03-26,2021-03-25 17:00:00+00:00,Jakarta Central,8637.0,33.833333333333336,36.5,56.0,13.0,13.0,53.239999999999995,100.0,24.0,2021,3,4,1,wet,False,none,29.92,25.13,27.57,4.09,2.76,259.7,81.85,True
2021-03-27,2021-03-26 17:00:00+00:00,Jakarta Central,8637.0,36.875,38.0,62.0,20.0,20.0,62.0,100.0,24.0,2021,3,5,1,wet,False,none,27.89,26.22,26.95,18.25,4.71,355.1,88.92,True
2021-03-28,2021-03-27 17:00:00+00:00,Jakarta Central,8637.0,37.291666666666664,37.0,52.0,23.0,23.46,51.08,100.0,24.0,2021,3,6,1,wet,False,none,30.2,25.79,27.77,7.98,3.23,295.1,83.98,True
2021-03-29,2021-03-28 17:00:00+00:00,Jakarta Central,8637.0,38.875,44.0,64.0,12.0,12.0,64.0,100.0,24.0,2021,3,0,1,wet,False,none,28.69,26.29,27.29,5.37,3.12,3.4,86.98,True
2021-03-30,2021-03-29 17:00:00+00:00,Jakarta Central,8637.0,30.434782608695652,27.0,61.0,11.0,13.2,56.59999999999999,96.0,23.0,2021,3,1,1,wet,False,none,28.58,26.29,27.43,5.13,2.15,293.4,85.61,True
2021-03-31,2021-03-30 17:00:00+00:00,Jakarta Central,8637.0,13.666666666666666,14.0,31.0,3.0,3.46,31.0,100.0,24.0,2021,3,2,1,wet,False,none,29.97,26.14,27.75,6.62,5.52,265.0,84.62,True
2021-04-01,2021-03-31 17:00:00+00:00,Jakarta Central,8637.0,56.0,13.0,985.0,2.0,2.0,569.6399999999987,96.0,23.0,2021,4,3,2,wet,False,none,27.87,26.01,26.76,12.77,4.6,292.5,89.15,True
2021-04-02,2021-04-01 17:00:00+00:00,Jakarta Central,8637.0,,16.0,23.0,11.0,11.0,22.439999999999998,33.0,8.0,2021,4,4,2,wet,False,none,28.94,26.17,27.43,4.74,5.28,359.8,83.67,True
2021-04-03,2021-04-02 17:00:00+00:00,Jakarta Central,8637.0,,15.5,41.0,10.0,10.3,37.099999999999994,67.0,16.0,2021,4,5,2,wet,False,none,27.82,25.89,26.93,12.62,3.25,316.9,86.23,True
2021-04-04,2021-04-03 17:00:00+00:00,Jakarta Central,8637.0,39.333333333333336,20.5,85.0,7.0,7.92,84.08,100.0,24.0,2021,4,6,2,wet,False,none,28.53,26.06,27.3,4.24,3.46,332.4,83.31,True
2021-04-05,2021-04-04 17:00:00+00:00,Jakarta Central,8637.0,34.125,26.0,71.0,16.0,16.0,70.08,100.0,24.0,2021,4,0,2,wet,False,none,29.0,25.61,27.24,6.4,3.74,331.2,83.72,True
2021-04-06,2021-04-05 17:00:00+00:00,Jakarta Central,8637.0,12.958333333333334,12.5,21.0,7.0,7.0,20.08,100.0,24.0,2021,4,1,2,wet,False,none,28.41,25.39,26.96,11.21,5.75,275.1,87.43,True
2021-04-07,2021-04-06 17:00:00+00:00,Jakarta Central,8637.0,14.791666666666666,14.0,39.0,7.0,7.0,39.0,100.0,24.0,2021,4,2,2,wet,False,none,28.57,25.56,26.97,2.32,5.3,279.0,84.11,True
2021-04-08,2021-04-07 17:00:00+00:00,Jakarta Central,8637.0,22.25,21.0,31.0,15.0,15.46,30.54,100.0,24.0,2021,4,3,2,wet,False,none,29.05,25.53,27.17,2.67,4.83,281.4,85.85,True
2021-04-09,2021-04-08 17:00:00+00:00,Jakarta Central,8637.0,29.636363636363637,25.5,77.0,11.0,12.68,63.559999999999945,92.0,22.0,2021,4,4,2,wet,False,none,28.36,25.51,26.95,3.05,4.11,299.5,87.25,True
2021-04-10,2021-04-09 17:00:00+00:00,Jakarta Central,8637.0,23.75,21.0,50.0,8.0,9.38,45.85999999999999,100.0,24.0,2021,4,5,2,wet,False,none,28.48,25.83,26.96,3.22,3.16,310.1,85.39,True
2021-04-11,2021-04-10 17:00:00+00:00,Jakarta Central,8637.0,37.36363636363637,39.0,52.0,19.0,20.26,52.0,92.0,22.0,2021,4,6,2,wet,False,none,29.8,25.88,27.49,6.96,2.99,300.3,79.84,True
2021-04-12,2021-04-11 17:00:00+00:00,Jakarta Central,8637.0,37.25,37.0,60.0,15.0,17.3,57.699999999999996,100.0,24.0,2021,4,0,2,wet,False,none,29.14,25.64,27.28,8.03,2.84,253.6,81.98,True
2021-04-13,2021-04-12 17:00:00+00:00,Jakarta Central,8637.0,29.416666666666668,28.0,46.0,16.0,16.0,45.54,100.0,24.0,2021,4,1,2,wet,False,none,30.03,25.35,27.29,10.27,2.88,255.4,83.17,True
2021-04-14,2021-04-13 17:00:00+00:00,Jakarta Central,8637.0,39.625,41.5,81.0,13.0,15.76,73.17999999999998,100.0,24.0,2021,4,2,2,wet,False,none,29.14,25.58,27.11,11.54,3.46,293.6,83.79,True
2021-04-15,2021-04-14 17:00:00+00:00,Jakarta Central,8637.0,40.125,40.0,61.0,22.0,22.0,61.0,100.0,24.0,2021,4,3,2,wet,False,none,28.9,25.9,27.2,16.21,2.22,246.9,79.72,True
2021-04-16,2021-04-15 17:00:00+00:00,Jakarta Central,8637.0,40.833333333333336,47.5,58.0,20.0,21.38,58.0,100.0,24.0,2021,4,4,2,wet,False,none,29.7,26.17,27.61,35.43,3.46,36.5,79.6,True
2021-04-17,2021-04-16 17:00:00+00:00,Jakarta Central,8637.0,55.25,46.0,105.0,15.0,15.46,102.69999999999999,100.0,24.0,2021,4,5,2,wet,False,none,29.31,26.09,27.01,15.03,3.41,24.8,81.84,True
2021-04-18,2021-04-17 17:00:00+00:00,Jakarta Central,8637.0,49.333333333333336,52.0,76.0,20.0,20.0,73.24,100.0,24.0,2021,4,6,2,wet,False,none,29.49,26.33,27.63,2.41,3.23,346.8,82.77,True
2021-04-19,2021-04-18 17:00:00+00:00,Jakarta Central,8637.0,44.541666666666664,43.5,68.0,17.0,17.0,67.08,100.0,24.0,2021,4,0,2,wet,False,none,29.49,25.84,27.45,3.63,2.71,37.4,82.02,True
2021-04-20,2021-04-19 17:00:00+00:00,Jakarta Central,8637.0,41.833333333333336,36.0,100.0,14.0,15.38,93.1,100.0,24.0,2021,4,1,2,wet,False,none,30.04,25.56,27.45,8.44,2.71,53.2,80.44,True
2021-04-21,2021-04-20 17:00:00+00:00,Jakarta Central,8637.0,48.75,43.5,84.0,22.0,23.84,82.16,100.0,24.0,2021,4,2,2,wet,False,none,29.87,25.52,27.61,0.76,4.14,93.2,79.49,False
2021-04-22,2021-04-21 17:00:00+00:00,Jakarta Central,8637.0,40.166666666666664,41.0,77.0,18.0,18.46,74.69999999999999,100.0,24.0,2021,4,3,2,wet,False,none,30.23,24.78,27.64,0.02,3.84,107.9,75.52,False
2021-04-23,2021-04-22 17:00:00+00:00,Jakarta Central,8637.0,61.083333333333336,56.0,94.0,31.0,36.980000000000004,91.69999999999999,100.0,24.0,2021,4,4,2,wet,False,none,30.4,26.28,28.05,1.14,2.25,299.3,73.86,True
2021-04-24,2021-04-23 17:00:00+00:00,Jakarta Central,8637.0,,41.0,100.0,22.0,24.240000000000002,98.4,71.0,17.0,2021,4,5,2,wet,False,none,29.55,25.36,27.54,1.84,3.14,71.5,78.37,True
2021-04-25,,,,,,,,,,,,2021,4,6,2,wet,False,none,29.93,26.46,28.04,1.04,3.63,65.7,78.54,True
2021-04-26,2021-04-25 17:00:00+00:00,Jakarta Central,8637.0,,43.0,43.0,43.0,43.0,43.0,4.0,1.0,2021,4,0,2,wet,False,none,29.99,25.88,27.69,1.03,4.05,90.3,83.84,True
2021-04-27,2021-04-26 17:00:00+00:00,Jakarta Central,8637.0,51.875,38.0,121.0,21.0,21.0,113.63999999999999,100.0,24.0,2021,4,1,2,wet,False,none,30.38,26.09,28.08,1.05,5.03,75.5,83.65,True
2021-04-28,2021-04-27 17:00:00+00:00,Jakarta Central,8637.0,34.69565217391305,30.0,68.0,17.0,17.0,67.56,96.0,23.0,2021,4,2,2,wet,False,none,28.3,27.06,27.58,11.88,4.12,24.1,84.88,True
2021-04-29,2021-04-28 17:00:00+00:00,Jakarta Central,8637.0,42.958333333333336,44.0,63.0,18.0,19.38,63.0,100.0,24.0,2021,4,3,2,wet,False,none,28.96,26.26,27.57,4.4,3.72,86.4,83.04,True
2021-04-30,2021-04-29 17:00:00+00:00,Jakarta Central,8637.0,40.666666666666664,34.0,79.0,21.0,21.0,79.0,100.0,24.0,2021,4,4,2,wet,False,none,28.64,26.11,27.3,3.16,3.89,48.2,86.07,True
2021-05-01,2021-04-30 17:00:00+00:00,Jakarta Central,8637.0,30.217391304347824,22.0,70.0,16.0,16.44,66.91999999999999,96.0,23.0,2021,5,5,2,dry,False,none,28.66,26.2,27.4,1.59,4.5,81.4,87.71,True
2021-05-02,2021-05-01 17:00:00+00:00,Jakarta Central,8637.0,,47.0,72.0,41.0,41.0,71.3,33.0,8.0,2021,5,6,2,dry,False,none,29.89,26.52,28.07,1.15,5.19,88.3,84.51,True
2021-05-03,2021-05-02 17:00:00+00:00,Jakarta Central,8637.0,,25.5,70.0,9.0,9.0,64.89999999999999,67.0,16.0,2021,5,0,2,dry,False,none,29.3,26.83,27.85,1.03,5.03,78.3,86.1,True
2021-05-04,2021-05-03 17:00:00+00:00,Jakarta Central,8637.0,39.166666666666664,29.5,99.0,9.0,9.46,98.53999999999999,100.0,24.0,2021,5,1,2,dry,False,none,29.85,26.42,27.94,0.86,3.37,82.3,83.13,False
2021-05-05,2021-05-04 17:00:00+00:00,Jakarta Central,8637.0,43.208333333333336,43.0,74.0,17.0,17.46,72.62,100.0,24.0,2021,5,2,2,dry,False,none,29.65,26.54,27.9,1.89,3.15,54.7,83.56,True
2021-05-06,2021-05-05 17:00:00+00:00,Jakarta Central,8637.0,32.083333333333336,34.0,44.0,13.0,13.46,43.08,100.0,24.0,2021,5,3,2,dry,False,none,29.12,25.67,27.09,20.21,3.2,7.1,86.01,True
2021-05-07,2021-05-06 17:00:00+00:00,Jakarta Central,8637.0,37.09090909090909,40.0,52.0,16.0,16.0,50.739999999999995,92.0,22.0,2021,5,4,2,dry,False,none,29.02,25.6,26.99,3.18,5.15,71.2,82.35,True
2021-05-08,2021-05-07 17:00:00+00:00,Jakarta Central,8637.0,36.68181818181818,35.5,56.0,21.0,21.42,54.739999999999995,92.0,22.0,2021,5,5,2,dry,False,none,29.84,25.7,27.69,0.97,2.63,79.0,77.59,False
2021-05-09,2021-05-08 17:00:00+00:00,Jakarta Central,8637.0,18.6,21.0,30.0,5.0,5.0,30.0,83.0,20.0,2021,5,6,2,dry,False,none,29.23,26.58,27.8,6.46,2.53,57.9,82.78,True
2021-05-10,2021-05-09 17:00:00+00:00,Jakarta Central,8637.0,37.095238095238095,34.0,54.0,27.0,27.4,52.00000000000001,88.0,21.0,2021,5,0,2,dry,False,none,30.3,26.15,27.94,0.54,4.31,94.1,80.41,False
2021-05-11,2021-05-10 17:00:00+00:00,Jakarta Central,8637.0,,37.0,50.0,29.0,29.52,48.44,58.0,14.0,2021,5,1,2,dry,False,none,30.28,25.75,27.97,0.2,5.61,90.3,84.79,False
2021-05-12,2021-05-11 17:00:00+00:00,Jakarta Central,8637.0,55.375,44.5,111.0,27.0,27.0,110.08,100.0,24.0,2021,5,2,2,dry,False,none,30.38,26.7,28.41,0.96,3.99,82.7,85.14,False
2021-05-13,2021-05-12 17:00:00+00:00,Jakarta Central,8637.0,52.541666666666664,54.5,111.0,26.0,26.46,110.08,100.0,24.0,2021,5,3,2,dry,False,none,30.01,27.01,28.2,2.04,4.33,85.9,86.46,True
2021-05-14,2021-05-13 17:00:00+00:00,Jakarta Central,8637.0,34.583333333333336,34.5,66.0,13.0,13.92,64.16,100.0,24.0,2021,5,4,2,dry,False,none,29.57,26.62,27.97,1.47,4.44,98.2,86.59,True
2021-05-15,2021-05-14 17:00:00+00:00,Jakarta Central,8637.0,32.375,32.0,51.0,15.0,17.3,49.16,100.0,24.0,2021,5,5,2,dry,False,none,29.8,26.71,28.01,0.58,4.41,87.4,86.02,False
2021-05-16,2021-05-15 17:00:00+00:00,Jakarta Central,8637.0,32.791666666666664,34.5,50.0,19.0,19.92,50.0,100.0,24.0,2021,5,6,2,dry,False,none,30.54,26.71,28.31,4.64,3.63,76.1,84.35,True
2021-05-17,2021-05-16 17:00:00+00:00,Jakarta Central,8637.0,351.25,38.0,985.0,26.0,26.0,985.0,100.0,24.0,2021,5,0,2,dry,False,none,29.06,27.05,27.82,13.28,2.92,64.8,86.99,True
2021-05-18,2021-05-17 17:00:00+00:00,Jakarta Central,8637.0,,985.0,985.0,13.0,13.0,985.0,88.0,21.0,2021,5,1,2,dry,False,none,29.11,26.51,27.82,14.93,2.28,66.7,82.92,True
2021-05-19,2021-05-18 17:00:00+00:00,Jakarta Central,8637.0,85.63636363636364,40.5,985.0,22.0,22.84,604.0599999999985,92.0,22.0,2021,5,2,2,dry,False,none,28.91,26.54,27.64,2.88,3.66,58.0,82.97,True
2021-05-20,2021-05-19 17:00:00+00:00,Jakarta Central,8637.0,38.375,36.0,73.0,18.0,18.46,67.47999999999999,100.0,24.0,2021,5,3,2,dry,False,none,29.73,26.2,27.68,2.62,4.1,83.5,85.79,True
2021-05-21,2021-05-20 17:00:00+00:00,Jakarta Central,8637.0,41.625,40.0,61.0,22.0,24.3,61.0,100.0,24.0,2021,5,4,2,dry,False,none,29.55,26.23,27.71,6.12,2.94,78.5,85.67,True
2021-05-22,2021-05-21 17:00:00+00:00,Jakarta Central,8637.0,40.95454545454545,44.0,63.0,20.0,20.0,58.79999999999998,92.0,22.0,2021,5,5,2,dry,False,none,29.98,26.49,27.91,10.83,3.0,47.2,83.6,True
2021-05-23,,,,,,,,,,,,2021,5,6,2,dry,False,none,29.47,26.29,27.69,3.71,3.14,13.7,83.86,True
2021-05-24,,,,,,,,,,,,2021,5,0,2,dry,False,none,30.0,26.27,27.86,9.82,3.03,62.2,83.17,True
